timesteps,target_index,elapsed_time,target_x,target_y,target_z,distance,reward,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,valid_side_hit,top_down_contact,unsafe_robot_failure,safe_target_contact,whip_target_contact
520000,0,1.0,1.1,-0.45,0.8,1.7871615769118414,-0.1186006738746678,0.7947539206391521,-1.6136106908274894,1.2422796458060599,2.559649715826838,1.6871566453237279,-1.9378586247468357,0,0,0,0,0
520000,0,1.01,1.1,-0.45,0.8,1.785180078872546,-0.09408928644727672,0.8041387541611057,-1.6051656474466736,1.229935948508139,2.5830841169658925,1.7069394631055725,-1.947354443706928,0,0,0,0,0
520000,0,1.02,1.1,-0.45,0.8,1.783088881805668,-0.07326187599657488,0.8136113478691518,-1.596809580855498,1.2177716716029747,2.605975000340111,1.7260560239860958,-1.9563409775071972,0,0,0,0,0
520000,0,1.03,1.1,-0.45,0.8,1.7807966036955778,-0.04093484994898838,0.8232618094862735,-1.588594596688726,1.2057259636449702,2.628361638749873,1.7445610377297573,-1.965083511881574,0,0,0,0,0
520000,0,1.04,1.1,-0.45,0.8,1.7784751565595953,-0.040992015418922445,0.8331125478065653,-1.5806292289412724,1.193860673036283,2.650307899230273,1.7624861997182752,-1.9730746151762282,0,0,0,0,0
520000,0,1.05,1.1,-0.45,0.8,1.7760713723491637,-0.023045390957757067,0.8432317818262172,-1.5729558239303378,1.1821647377754831,2.6719105937910275,1.779865455264768,-1.9798741523564352,0,0,0,0,0
520000,0,1.06,1.1,-0.45,0.8,1.7735596485476472,-0.008101149703693827,0.8535560669440709,-1.5656686942411666,1.1707292568651335,2.6931899362405307,1.7967763180459404,-1.9864706299651143,0,0,0,0,0
520000,0,1.07,1.1,-0.45,0.8,1.7708059361808994,0.036664506294929816,0.8641158973155215,-1.5585947214133558,1.159198244801676,2.7141937751321557,1.813351036097738,-1.992956313077679,0,0,0,0,0
520000,0,1.08,1.1,-0.45,0.8,1.7679800121611895,0.04851063144149986,0.8748132310104338,-1.5517428996553013,1.1476799111680454,2.7348795935361747,1.8296487593440427,-1.998306485010399,0,0,0,0,0
520000,0,1.09,1.1,-0.45,0.8,1.7649571959646004,0.08524890305405552,0.8856380277559055,-1.5451145547382548,1.136246182696699,2.7552414195010524,1.8457415068960101,-2.002892878937298,0,0,0,0,0
520000,0,1.1,1.1,-0.45,0.8,1.761871044351377,-0.35807994220759787,0.8966893336457493,-1.5386833562129132,1.1249101198977747,2.775337248855331,1.8617784746854784,-2.0072777315433576,0,0,0,0,0
520000,0,1.11,1.1,-0.45,0.8,1.7586966296061564,-0.346575290203697,0.9080238774448087,-1.5323665910566266,1.1135445471608052,2.7952157268727436,1.8778731312474908,-2.0115790584069,0,0,0,0,0
520000,0,1.12,1.1,-0.45,0.8,1.755364704857842,-0.3317449592649242,0.9196220737137785,-1.5260918621171964,1.1020339123708232,2.814913974787317,1.8941124770081896,-2.0153502388722884,0,0,0,0,0
520000,0,1.1300000000000001,1.1,-0.45,0.8,1.751993265704113,-0.32871971434965247,0.9313981077279689,-1.5199131523113238,1.090531407769863,2.834403529851274,1.9105342933749792,-2.01852710423398,0,0,0,0,0
520000,0,1.1400000000000001,1.1,-0.45,0.8,1.7484833001205833,-0.3187435290887763,0.9433084444337493,-1.513845410775154,1.079071438885821,2.853684278229205,1.9271727220355652,-2.0214565592347964,0,0,0,0,0
520000,0,1.1500000000000001,1.1,-0.45,0.8,1.744918530466433,-0.31086174813913486,0.9553440853926649,-1.5078288420111667,1.0675839547309864,2.8727594228400215,1.9440611218875292,-2.0241931174076764,0,0,0,0,0
520000,0,1.16,1.1,-0.45,0.8,1.7412880189276987,-0.3079215535951706,0.9674451797718141,-1.501898101337997,1.0561719144523611,2.891623468680183,1.9612025798886896,-2.0266223000715256,0,0,0,0,0
520000,0,1.17,1.1,-0.45,0.8,1.73757372717143,-0.3002672487496331,0.9796092994069511,-1.4960726416822587,1.0448631958132542,2.9102832825683724,1.9786042758941202,-2.028718800393849,0,0,0,0,0
520000,0,1.18,1.1,-0.45,0.8,1.733923875030794,-0.3063353055299902,0.9918553102816551,-1.4904414412672542,1.0337923522140815,2.9287747534587862,1.9963017874260538,-2.0307453392680515,0,0,0,0,0
520000,0,1.19,1.1,-0.45,0.8,1.7301507857927254,-0.2952004640597313,1.0041418126997634,-1.4850458650382692,1.0230208299908208,2.947182131974187,2.014332593615671,-2.032686474005864,0,0,0,0,0
520000,0,1.2,1.1,-0.45,0.8,1.7263315732573528,-0.287762493293007,1.0164560820214983,-1.479763818165,1.012420813286599,2.9655860590042082,2.0327188786573918,-2.034653873718781,0,0,0,0,0
520000,0,1.21,1.1,-0.45,0.8,1.7224829070244596,-0.28509554658248915,1.0287424630796962,-1.4745165053091327,1.0019735294675183,2.9840282308408685,2.051456634331068,-2.036204029667832,0,0,0,0,0
520000,0,1.22,1.1,-0.45,0.8,1.7185834460099352,-0.2835826811180996,1.04091649495654,-1.4693313883783727,0.9918275858418644,3.002508644104108,2.070559955038744,-2.037186622487471,0,0,0,0,0
520000,0,1.23,1.1,-0.45,0.8,1.7146695441695678,-0.28220652396689466,1.052942925104642,-1.4641325815688155,0.9819773851365097,3.021054480375228,2.0899696601827356,-2.038306281980137,0,0,0,0,0
520000,0,1.24,1.1,-0.45,0.8,1.7105806246409119,-0.2667793049164237,1.0648141333280925,-1.4588773930994932,0.9724486516186412,3.0396492646694466,2.109601148018753,-2.0399416102249552,0,0,0,0,0
520000,0,1.25,1.1,-0.45,0.8,1.7063391252937994,-0.25398276220194366,1.0765301896666064,-1.4536043335099698,0.9633081168654356,3.0582101530661476,2.129247227529982,-2.0413128549230337,0,0,0,0,0
520000,0,1.26,1.1,-0.45,0.8,1.7019226956407185,-0.24083780744151617,1.088129623492792,-1.4483575916813014,0.9545812766555984,3.076697639592909,2.148860839394633,-2.042318860403582,0,0,0,0,0
520000,0,1.27,1.1,-0.45,0.8,1.697274407091515,-0.2141570972122731,1.0997412337535057,-1.4430833520678383,0.9460784549120249,3.0950618224357354,2.168439699218127,-2.0433991058594727,0,0,0,0,0
