timesteps,target_index,elapsed_time,target_x,target_y,target_z,distance,reward,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,valid_side_hit,top_down_contact,unsafe_robot_failure,safe_target_contact,whip_target_contact
300000,12,0.33,0.95,-0.35,0.85,1.664642592754382,-0.1354262933037787,-0.2401259590964494,-2.0845022119210173,1.3057412914400657,-1.1828069491873943,-1.2149273827476281,0.1401222068385639,0,0,0,0,0
300000,12,0.34,0.95,-0.35,0.85,1.663231571570339,-0.13343367995771171,-0.24026065567608773,-2.0957455795919437,1.298725243203175,-1.1826983780382099,-1.2106286320218207,0.1508673016404061,0,0,0,0,0
300000,12,0.35000000000000003,0.95,-0.35,0.85,1.661745108394056,-0.1299322582305728,-0.23951884484155384,-2.1060134886366546,1.2908680770696526,-1.1814548928503437,-1.2082792376207439,0.162156629801019,0,0,0,0,0
300000,12,0.36,0.95,-0.35,0.85,1.660023987535963,-0.11926937210903872,-0.23828118213387653,-2.1148767997419813,1.2821668357096712,-1.1793724848690705,-1.2078035033428707,0.1737142523934835,0,0,0,0,0
300000,12,0.37,0.95,-0.35,0.85,1.6576877450362326,-0.09147854150019147,-0.23682761742205682,-2.122031212498821,1.2725426077058435,-1.1768002577290846,-1.2089851267486273,0.18504545892944504,0,0,0,0,0
300000,12,0.38,0.95,-0.35,0.85,1.654225172154696,-0.040681814189147514,-0.2350102959423854,-2.1271815585017473,1.2618392987107672,-1.1739715566765834,-1.2115560367248754,0.19566343509040468,0,0,0,0,0
300000,12,0.39,0.95,-0.35,0.85,1.6492365145303785,0.02801814923854154,-0.2325355388593686,-2.130046834946087,1.2499873526145904,-1.1709858155832398,-1.2151749882875937,0.2052130244010429,0,0,0,0,0
300000,12,0.4,0.95,-0.35,0.85,1.6426687063515772,0.0981917465209931,-0.22938101401966624,-2.1305458764172736,1.2373770325382731,-1.1681735244165747,-1.2194672896617496,0.2130802584524097,0,0,0,0,0
300000,12,0.41000000000000003,0.95,-0.35,0.85,1.6351594203930233,0.14075440561894736,-0.22563536753087224,-2.128698060213147,1.224572011770503,-1.166179018632702,-1.2236211548611913,0.21890191136652845,0,0,0,0,0
300000,12,0.42,0.95,-0.35,0.85,1.6278575697762283,0.13158932627629522,-0.2218625988173611,-2.1245763901928183,1.211904781852964,-1.1657527031064105,-1.2269676492150632,0.22252078473703546,0,0,0,0,0
300000,12,0.43,0.95,-0.35,0.85,1.6218908802531722,0.07251457173346143,-0.21902535233457848,-2.1183532018364146,1.1994786281498808,-1.1672914315531802,-1.229129707971717,0.22406405236160123,0,0,0,0,0
300000,12,0.44,0.95,-0.35,0.85,1.6177571452004669,-0.010256793386156343,-0.21780978830843145,-2.1103211500638928,1.18696021324508,-1.1707839956329709,-1.2302419499170794,0.22401718851965446,0,0,0,0,0
300000,12,0.45,0.95,-0.35,0.85,1.6153513384508422,-3.500494373463988,-0.21858109270591325,-2.1010140021956225,1.174195830869487,-1.176392765751777,-1.2307921109742352,0.22297103938459878,0,0,0,0,0
300000,12,0.46,0.95,-0.35,0.85,1.6143974479598673,-3.8191477850289632,-0.22135906142143857,-2.0908153178581537,1.1613459781677584,-1.1839263692471547,-1.2313779313656776,0.22102529253043202,0,0,0,0,0
300000,12,0.47000000000000003,0.95,-0.35,0.85,1.6148768650961791,-7.851979352746814,-0.22610493102357468,-2.0798498550128226,1.148732556117926,-1.1932769569532895,-1.232228720115305,0.21834725440068803,0,0,0,0,0
300000,12,0.48,0.95,-0.35,0.85,1.6164630923362953,-7.616741068649404,-0.2328545875619108,-2.068138828563384,1.1365784560353267,-1.2044131506757658,-1.2334226096692475,0.21543409103446004,0,0,0,0,0
300000,12,0.49,0.95,-0.35,0.85,1.6191464279452399,-7.455081865341845,-0.24156635671979193,-2.0557313191116005,1.1250864023661196,-1.217205148976453,-1.2348871193930937,0.21268458674814386,0,0,0,0,0
300000,12,0.5,0.95,-0.35,0.85,1.6228084739030597,-7.314043804760789,-0.2522159202519664,-2.042642819421779,1.1141794852132676,-1.2315289559781064,-1.2366593739711444,0.21039138016999612,0,0,0,0,0
300000,12,0.51,0.95,-0.35,0.85,1.6275287631863684,-7.309928175195874,-0.2647409225846117,-2.0288324365078814,1.103740446682841,-1.2472621336405219,-1.2387847298974557,0.20874460771519243,0,0,0,0,0
300000,12,0.52,0.95,-0.35,0.85,1.6331510938033778,-7.313856398264577,-0.27905576108723906,-2.0142819638210976,1.0937945184913904,-1.2643191385408352,-1.2412983790660432,0.2078893094121026,0,0,0,0,0
300000,12,0.53,0.95,-0.35,0.85,1.6398333006309929,-7.512777918951313,-0.29505519440819206,-1.999048061043832,1.0843843617573863,-1.2824869956319966,-1.244139763474814,0.20783062630851254,0,0,0,0,0
300000,12,0.54,0.95,-0.35,0.85,1.647452874523345,-7.752537185209743,-0.31263283173347306,-1.9832900974365615,1.0756300609261091,-1.3014252374457966,-1.2471925754931492,0.20839930924784456,0,0,0,0,0
300000,12,0.55,0.95,-0.35,0.85,1.656071188143766,-8.168544504798925,-0.3316873067829854,-1.96720889970077,1.0677564392435042,-1.3210399551777,-1.2503320261415185,0.20929200247383564,0,0,0,0,0
300000,12,0.56,0.95,-0.35,0.85,1.6653167449859352,-8.495729376555197,-0.3521329749287518,-1.9509667448031565,1.061048612242886,-1.3412489817190791,-1.253470910877801,0.2104066381733412,0,0,0,0,0
300000,12,0.5700000000000001,0.95,-0.35,0.85,1.6749599330729779,-8.878851989529682,-0.373911068139513,-1.9347618624110166,1.0557481993925484,-1.361925956260245,-1.2563956440395956,0.21172648912772046,0,0,0,0,0
300000,12,0.58,0.95,-0.35,0.85,1.6844943394347383,-9.273181027443666,-0.3970241285966008,-1.9188934783735367,1.0520431555920842,-1.383059213795936,-1.258994763170548,0.2133999919752934,0,0,0,0,0
300000,12,0.59,0.95,-0.35,0.85,1.6932063176331327,-9.53156667488369,-0.42142130397544114,-1.903732850594042,1.0500569625978635,-1.4047132354461414,-1.2611127092969665,0.21552728230954582,0,0,0,0,0
300000,12,0.6,0.95,-0.35,0.85,1.7003221486884967,-9.773219678510102,-0.4470533803482474,-1.889887739173691,1.0498967525115817,-1.4265959956938015,-1.2625002213708416,0.2177037366901919,0,0,0,0,0
300000,12,0.61,0.95,-0.35,0.85,1.7050472843256228,-9.857514305172803,-0.47379218593445577,-1.8779397271027907,1.0517277275196744,-1.4485516298927885,-1.2630538746615905,0.21956559599148318,0,0,0,0,0
300000,12,0.62,0.95,-0.35,0.85,1.7067501775447578,-9.949440502460677,-0.5014759410885973,-1.8679169843736823,1.0554942115539383,-1.4707309579156835,-1.2624581093410938,0.22106282349767725,0,0,0,0,0
300000,12,0.63,0.95,-0.35,0.85,1.705390704442755,-4.089367585065424,-0.5295435642139716,-1.85914353335629,1.0609023886077618,-1.4932115518306521,-1.260728105145331,0.22224079719771533,0,0,0,0,0
300000,12,0.64,0.95,-0.35,0.85,1.700987588344956,-3.363035936783393,-0.5569821575223073,-1.8509395485355271,1.0677722164236942,-1.5160724582202367,-1.2578778241973134,0.22281212561360964,0,0,0,0,0
300000,12,0.65,0.95,-0.35,0.85,1.693961489843931,0.10964748071431946,-0.5824446384311953,-1.843421899972565,1.0760676491090326,-1.5390361787667264,-1.2540679798078016,0.2223781307585696,0,0,0,0,0
300000,12,0.66,0.95,-0.35,0.85,1.6847968962557285,0.2065495528891101,-0.6050723772254026,-1.8370224511045474,1.0858633295925972,-1.5609947564273674,-1.249649642262539,0.2205875686684188,0,0,0,0,0
300000,12,0.67,0.95,-0.35,0.85,1.6739284425945558,0.2861420920956123,-0.6245133525025409,-1.8320883032019966,1.0972913206912895,-1.58074763958797,-1.2447394438223303,0.21720086724211846,0,0,0,0,0
300000,12,0.68,0.95,-0.35,0.85,1.6617968325295278,0.3446586511744271,-0.6406688833106051,-1.8287539924453022,1.1103981280116322,-1.5975429721414447,-1.239284849433966,0.21215720681329808,0,0,0,0,0
300000,12,0.6900000000000001,0.95,-0.35,0.85,1.6488089562667523,0.3843097884016999,-0.6535839301759587,-1.826939455554199,1.1251402335746385,-1.6112401495187532,-1.2331498198373432,0.20535525289234263,0,0,0,0,0
300000,12,0.7000000000000001,0.95,-0.35,0.85,1.6352180066234658,0.4119515277686118,-0.6633694012271348,-1.8264557926291292,1.1414456502901495,-1.6218753806375774,-1.2260488094124204,0.1969121645559162,0,0,0,0,0
300000,12,0.71,0.95,-0.35,0.85,1.621276852332915,0.427721065241299,-0.6701296150429719,-1.8269847013765295,1.1592078411261888,-1.629553276475859,-1.2176702182412942,0.18694050705827392,0,0,0,0,0
300000,12,0.72,0.95,-0.35,0.85,1.6071687417456078,0.4347564229807838,-0.6739855383769127,-1.8281161204806742,1.1783276466263741,-1.6343995589845648,-1.2078130497348643,0.17547624263896586,0,0,0,0,0
300000,12,0.73,0.95,-0.35,0.85,1.5930260700864656,19.718007438751265,-0.6750738497729446,-1.829468919061347,1.1987393160926187,-1.6365225042186038,-1.196371987025007,0.16272960505339473,0,0,0,0,0
300000,12,0.74,0.95,-0.35,0.85,1.5789888703097277,19.252381714590726,-0.6735345359312732,-1.8307388782539922,1.2203449938704425,-1.6360478603741133,-1.183300898535147,0.14881833188348192,0,0,0,0,0
